ID_image,bbox_car,class,bbox_plate
frame_593.jpg,"[183, 167, 554, 367]",car,"(None, None)"
frame_594.jpg,"[0, 185, 371, 384]",car,"(None, None)"
frame_595.jpg,"[1, 194, 219, 361]",car,"(None, None)"
frame_596.jpg,"[0, 202, 132, 372]",car,"(67, 270, 93, 284)"
frame_597.jpg,"[0, 206, 75, 367]",car,"(None, None)"
frame_598.jpg,"[0, 201, 84, 350]",car,"(None, None)"
frame_599.jpg,"[0, 198, 125, 350]",car,"(None, None)"
frame_6.jpg,"[577, 174, 832, 378]",car,"(722, 311, 789, 335)"
frame_60.jpg,"[0, 192, 351, 430]",car,"(None, None)"
frame_600.jpg,"[0, 198, 126, 349]",car,"(None, None)"
frame_601.jpg,"[0, 198, 119, 348]",car,"(None, None)"
frame_602.jpg,"[1199, 332, 1279, 550]",car,"(None, None)"
frame_603.jpg,"[1122, 306, 1279, 573]",car,"(None, None)"
frame_604.jpg,"[1041, 283, 1279, 579]",car,"(None, None)"
frame_605.jpg,"[971, 260, 1279, 566]",car,"(None, None)"
frame_606.jpg,"[897, 245, 1279, 602]",car,"(None, None)"
frame_607.jpg,"[830, 232, 1280, 547]",car,"(None, None)"
frame_608.jpg,"[774, 215, 1272, 519]",car,"(None, None)"
frame_609.jpg,"[728, 206, 1209, 479]",car,"(1110, 408, 1186, 446)"
frame_61.jpg,"[0, 207, 249, 421]",car,"(None, None)"
frame_610.jpg,"[697, 194, 1155, 460]",car,"(1073, 387, 1128, 416)"
frame_611.jpg,"[674, 189, 1108, 436]",car,"(1000, 371, 1078, 403)"
frame_612.jpg,"[655, 181, 1065, 414]",car,"(978, 358, 1039, 383)"
frame_613.jpg,"[639, 176, 1023, 394]",car,"(929, 340, 993, 363)"
frame_614.jpg,"[627, 172, 987, 380]",car,"(882, 330, 959, 352)"
frame_615.jpg,"[619, 169, 964, 370]",car,"(863, 315, 934, 336)"
frame_616.jpg,"[615, 167, 950, 364]",car,"(852, 314, 918, 332)"
frame_617.jpg,"[615, 167, 946, 363]",car,"(851, 313, 918, 332)"
frame_618.jpg,"[615, 167, 948, 361]",car,"(850, 313, 916, 331)"
frame_619.jpg,"[615, 167, 947, 361]",car,"(850, 313, 916, 331)"
frame_62.jpg,"[0, 223, 193, 422]",car,"(None, None)"
frame_620.jpg,"[615, 167, 949, 361]",car,"(845, 313, 916, 332)"
frame_621.jpg,"[615, 167, 949, 361]",car,"(845, 313, 917, 332)"
frame_622.jpg,"[615, 167, 949, 361]",car,"(846, 313, 917, 332)"
frame_623.jpg,"[615, 167, 949, 361]",car,"(846, 313, 917, 332)"
frame_624.jpg,"[615, 167, 950, 361]",car,"(843, 313, 917, 332)"
frame_625.jpg,"[615, 167, 950, 360]",car,"(846, 313, 917, 332)"
frame_626.jpg,"[616, 167, 949, 360]",car,"(846, 313, 917, 332)"
frame_627.jpg,"[615, 166, 948, 361]",car,"(846, 313, 917, 332)"
frame_628.jpg,"[615, 168, 948, 361]",car,"(845, 313, 917, 332)"
frame_629.jpg,"[614, 168, 949, 362]",car,"(845, 313, 917, 332)"
frame_63.jpg,"[0, 226, 189, 423]",car,"(None, None)"
frame_630.jpg,"[614, 169, 953, 362]",car,"(846, 313, 917, 332)"
frame_631.jpg,"[613, 169, 950, 362]",car,"(853, 313, 916, 331)"
frame_632.jpg,"[609, 166, 933, 349]",car,"(829, 309, 907, 328)"
frame_633.jpg,"[598, 163, 914, 347]",car,"(817, 296, 887, 314)"
frame_634.jpg,"[584, 157, 883, 334]",car,"(792, 290, 858, 307)"
frame_635.jpg,"[573, 152, 849, 319]",car,"(739, 275, 819, 292)"
frame_636.jpg,"[569, 150, 813, 305]",car,"(729, 266, 792, 282)"
frame_637.jpg,"[1, 193, 236, 363]",car,"(158, 310, 195, 327)"
frame_638.jpg,"[22, 193, 318, 371]",car,"(227, 315, 271, 338)"
frame_639.jpg,"[64, 203, 421, 437]",car,"(324, 340, 383, 372)"
frame_64.jpg,"[0, 213, 218, 419]",car,"(None, None)"
frame_640.jpg,"[114, 206, 538, 493]",car,"(424, 378, 492, 414)"
frame_641.jpg,"[182, 217, 689, 554]",car,"(579, 428, 647, 473)"
frame_642.jpg,"[269, 240, 867, 640]",car,"(755, 487, 827, 540)"
frame_643.jpg,"[338, 253, 1005, 705]",car,"(887, 540, 958, 601)"
frame_644.jpg,"[377, 262, 1086, 710]",car,"(957, 570, 1031, 628)"
frame_645.jpg,"[379, 260, 1088, 710]",car,"(953, 573, 1036, 624)"
frame_646.jpg,"[383, 259, 1101, 711]",car,"(974, 592, 1054, 648)"
frame_647.jpg,"[380, 257, 1080, 711]",car,"(828, 566, 914, 597)"
frame_648.jpg,"[368, 253, 1013, 708]",car,"(874, 541, 953, 594)"
frame_649.jpg,"[367, 237, 916, 629]",car,"(765, 502, 850, 553)"
frame_65.jpg,"[0, 204, 261, 417]",car,"(None, None)"
frame_650.jpg,"[381, 213, 816, 559]",car,"(648, 446, 740, 487)"
frame_651.jpg,"[432, 180, 660, 390]",car,"(517, 321, 583, 346)"
frame_652.jpg,"[472, 159, 676, 318]",car,"(525, 267, 581, 286)"
frame_653.jpg,"[686, 139, 772, 220]",car,"(None, None)"
frame_653.jpg,"[679, 130, 771, 203]",car,"(None, None)"
frame_653.jpg,"[647, 130, 772, 186]",car,"(None, None)"
frame_653.jpg,"[646, 142, 708, 183]",car,"(None, None)"
frame_653.jpg,"[754, 64, 1261, 273]",truck,"(None, None)"
frame_653.jpg,"[645, 137, 738, 182]",car,"(None, None)"
frame_654.jpg,"[640, 135, 725, 243]",car,"(None, None)"
frame_654.jpg,"[716, 71, 1022, 263]",truck,"(None, None)"
frame_655.jpg,"[632, 136, 745, 243]",car,"(None, None)"
frame_655.jpg,"[737, 54, 1280, 274]",truck,"(None, None)"
frame_656.jpg,"[383, 136, 670, 310]",car,"(406, 264, 452, 284)"
frame_657.jpg,"[169, 151, 571, 372]",car,"(None, None)"
frame_658.jpg,"[0, 174, 353, 469]",car,"(None, None)"
frame_659.jpg,"[0, 233, 63, 486]",car,"(None, None)"
frame_66.jpg,"[0, 198, 293, 419]",car,"(None, None)"
frame_660.jpg,"[694, 385, 1048, 715]",motorcycle,"(932, 550, 1031, 612)"
frame_661.jpg,"[259, 319, 539, 531]",motorcycle,"(387, 376, 430, 409)"
frame_662.jpg,"[63, 262, 231, 439]",motorcycle,"(None, None)"
frame_663.jpg,"[607, 244, 721, 442]",motorcycle,"(None, None)"
frame_664.jpg,"[649, 303, 810, 573]",motorcycle,"(731, 389, 779, 442)"
frame_665.jpg,"[691, 399, 889, 715]",motorcycle,"(None, None)"
frame_666.jpg,"[1118, 274, 1279, 457]",motorcycle,"(None, None)"
frame_667.jpg,"[831, 249, 1051, 404]",motorcycle,"(None, None)"
frame_668.jpg,"[622, 140, 697, 231]",car,"(647, 194, 686, 208)"
frame_669.jpg,"[553, 149, 732, 303]",truck,"(607, 269, 717, 289)"
frame_669.jpg,"[553, 149, 733, 302]",car,"(607, 269, 717, 289)"
frame_67.jpg,"[0, 195, 309, 420]",car,"(None, None)"
frame_670.jpg,"[564, 154, 793, 337]",truck,"(664, 295, 751, 312)"
frame_670.jpg,"[565, 155, 792, 335]",car,"(664, 295, 751, 312)"
frame_671.jpg,"[584, 162, 912, 387]",car,"(770, 338, 868, 361)"
frame_672.jpg,"[640, 175, 1105, 458]",car,"(992, 402, 1054, 434)"
frame_673.jpg,"[763, 204, 1280, 506]",car,"(None, None)"
frame_674.jpg,"[974, 221, 1279, 462]",car,"(None, None)"
frame_674.jpg,"[764, 54, 1278, 268]",truck,"(None, None)"
frame_675.jpg,"[1180, 250, 1279, 486]",car,"(None, None)"
frame_676.jpg,"[716, 489, 1276, 713]",car,"(None, None)"
frame_677.jpg,"[714, 336, 1279, 711]",car,"(None, None)"
frame_678.jpg,"[660, 238, 1263, 713]",car,"(1144, 424, 1238, 468)"
frame_679.jpg,"[604, 186, 997, 512]",truck,"(888, 297, 954, 328)"
frame_68.jpg,"[0, 194, 320, 425]",car,"(None, None)"
frame_680.jpg,"[574, 154, 832, 372]",car,"(710, 331, 785, 349)"
frame_680.jpg,"[574, 152, 831, 371]",truck,"(710, 331, 785, 349)"
frame_681.jpg,"[571, 142, 758, 303]",car,"(None, None)"
frame_681.jpg,"[570, 143, 758, 304]",truck,"(None, None)"
frame_682.jpg,"[1060, 436, 1279, 711]",car,"(None, None)"
frame_683.jpg,"[1056, 436, 1279, 711]",car,"(None, None)"
frame_684.jpg,"[1032, 406, 1279, 710]",car,"(None, None)"
frame_685.jpg,"[947, 326, 1279, 711]",car,"(None, None)"
frame_686.jpg,"[823, 262, 1279, 709]",car,"(None, None)"
frame_687.jpg,"[717, 221, 1230, 597]",car,"(1106, 504, 1184, 546)"
frame_688.jpg,"[660, 204, 1110, 507]",car,"(989, 431, 1064, 464)"
frame_689.jpg,"[627, 190, 1028, 454]",car,"(876, 391, 983, 420)"
frame_69.jpg,"[0, 190, 336, 442]",car,"(None, None)"
frame_690.jpg,"[615, 181, 974, 411]",car,"(845, 362, 927, 387)"
frame_691.jpg,"[605, 176, 955, 411]",car,"(832, 353, 918, 379)"
frame_692.jpg,"[603, 174, 936, 400]",car,"(813, 342, 894, 365)"
frame_693.jpg,"[593, 170, 900, 377]",car,"(777, 322, 863, 341)"
frame_694.jpg,"[926, 295, 1279, 710]",car,"(None, None)"
frame_695.jpg,"[714, 206, 1277, 710]",car,"(None, None)"
frame_695.jpg,"[712, 206, 1279, 711]",truck,"(None, None)"
frame_696.jpg,"[588, 166, 1279, 647]",car,"(1151, 528, 1206, 569)"
frame_696.jpg,"[588, 44, 1279, 347]",truck,"(1151, 528, 1206, 569)"
frame_697.jpg,"[534, 145, 1117, 527]",car,"(962, 433, 1029, 469)"
frame_697.jpg,"[537, 149, 1115, 525]",truck,"(962, 433, 1029, 469)"
frame_698.jpg,"[512, 141, 969, 444]",car,"(804, 364, 883, 390)"
frame_699.jpg,"[521, 133, 857, 373]",truck,"(703, 313, 780, 335)"
frame_7.jpg,"[573, 168, 786, 340]",car,"(679, 279, 754, 301)"
frame_70.jpg,"[0, 189, 354, 443]",car,"(None, None)"
frame_700.jpg,"[541, 126, 776, 319]",truck,"(647, 263, 711, 283)"
frame_701.jpg,"[561, 127, 740, 295]",truck,"(626, 233, 687, 252)"
frame_702.jpg,"[495, 122, 720, 289]",truck,"(549, 221, 600, 236)"
frame_702.jpg,"[495, 121, 720, 288]",car,"(549, 221, 600, 236)"
frame_703.jpg,"[367, 124, 700, 325]",car,"(410, 248, 455, 266)"
frame_703.jpg,"[649, 130, 768, 206]",car,"(410, 248, 455, 266)"
frame_704.jpg,"[174, 130, 640, 384]",car,"(None, None)"
frame_705.jpg,"[0, 142, 518, 444]",car,"(None, None)"
frame_706.jpg,"[0, 173, 319, 376]",car,"(None, None)"
frame_707.jpg,"[0, 229, 73, 406]",car,"(None, None)"
frame_708.jpg,"[1096, 540, 1279, 712]",car,"(None, None)"
frame_709.jpg,"[882, 383, 1279, 714]",car,"(1094, 601, 1146, 637)"
frame_71.jpg,"[0, 187, 367, 440]",car,"(None, None)"
frame_710.jpg,"[775, 274, 1279, 711]",car,"(963, 451, 1012, 484)"
frame_711.jpg,"[714, 214, 1278, 708]",car,"(None, None)"
frame_711.jpg,"[702, 264, 830, 506]",car,"(None, None)"
frame_712.jpg,"[648, 165, 1279, 711]",car,"(1068, 567, 1112, 603)"
frame_712.jpg,"[659, 49, 1276, 284]",truck,"(1068, 567, 1112, 603)"
frame_713.jpg,"[623, 158, 1215, 600]",car,"(1015, 500, 1105, 549)"
frame_713.jpg,"[691, 48, 1276, 283]",truck,"(1015, 500, 1105, 549)"
frame_714.jpg,"[590, 147, 1073, 468]",car,"(878, 408, 961, 436)"
frame_715.jpg,"[570, 141, 961, 410]",car,"(792, 342, 875, 370)"
frame_716.jpg,"[560, 131, 880, 364]",car,"(724, 296, 802, 316)"
frame_717.jpg,"[554, 126, 823, 323]",truck,"(699, 267, 759, 289)"
frame_718.jpg,"[572, 124, 780, 301]",truck,"(667, 246, 729, 264)"
frame_718.jpg,"[571, 123, 783, 301]",car,"(667, 246, 729, 264)"
frame_719.jpg,"[578, 124, 759, 275]",truck,"(657, 224, 705, 240)"
frame_72.jpg,"[0, 187, 368, 438]",car,"(None, None)"
frame_720.jpg,"[0, 222, 61, 399]",car,"(None, None)"
frame_721.jpg,"[0, 223, 93, 406]",car,"(None, None)"
frame_722.jpg,"[0, 222, 126, 437]",car,"(None, None)"
frame_723.jpg,"[0, 220, 170, 453]",car,"(None, None)"
frame_724.jpg,"[0, 216, 235, 467]",car,"(None, None)"
frame_725.jpg,"[0, 215, 317, 483]",car,"(None, None)"
frame_726.jpg,"[0, 221, 393, 495]",car,"(None, None)"
frame_727.jpg,"[0, 217, 485, 510]",car,"(None, None)"
frame_728.jpg,"[45, 225, 562, 517]",car,"(None, None)"
frame_729.jpg,"[111, 218, 660, 527]",car,"(None, None)"
frame_73.jpg,"[0, 186, 366, 438]",car,"(None, None)"
frame_730.jpg,"[192, 222, 767, 541]",car,"(None, None)"
frame_731.jpg,"[264, 226, 866, 562]",car,"(None, None)"
frame_732.jpg,"[360, 221, 962, 575]",car,"(None, None)"
frame_733.jpg,"[426, 224, 1035, 589]",car,"(959, 383, 990, 450)"
frame_734.jpg,"[477, 228, 1091, 603]",car,"(None, None)"
frame_735.jpg,"[505, 227, 1124, 619]",car,"(None, None)"
frame_736.jpg,"[508, 225, 1126, 617]",car,"(None, None)"
frame_737.jpg,"[507, 223, 1130, 616]",car,"(1054, 399, 1083, 471)"
frame_738.jpg,"[510, 228, 1127, 620]",car,"(1043, 401, 1076, 473)"
frame_739.jpg,"[480, 231, 1069, 592]",car,"(959, 385, 999, 456)"
frame_74.jpg,"[0, 187, 366, 438]",car,"(None, None)"
frame_740.jpg,"[449, 208, 962, 542]",car,"(871, 425, 934, 468)"
frame_741.jpg,"[448, 192, 865, 486]",car,"(740, 389, 825, 420)"
frame_741.jpg,"[553, 129, 658, 184]",car,"(740, 389, 825, 420)"
frame_741.jpg,"[550, 128, 688, 191]",car,"(740, 389, 825, 420)"
frame_742.jpg,"[461, 185, 799, 430]",car,"(667, 359, 753, 385)"
frame_743.jpg,"[478, 173, 741, 390]",car,"(596, 324, 691, 351)"
frame_743.jpg,"[635, 132, 754, 183]",car,"(596, 324, 691, 351)"
frame_743.jpg,"[747, 73, 1045, 264]",truck,"(596, 324, 691, 351)"
frame_744.jpg,"[501, 167, 714, 358]",car,"(578, 294, 667, 314)"
frame_745.jpg,"[519, 167, 701, 322]",car,"(572, 269, 652, 286)"
frame_746.jpg,"[518, 133, 710, 287]",car,"(550, 247, 608, 262)"
frame_747.jpg,"[451, 135, 697, 309]",car,"(485, 267, 542, 284)"
frame_748.jpg,"[352, 139, 659, 325]",car,"(375, 291, 430, 309)"
frame_749.jpg,"[213, 149, 594, 369]",car,"(265, 270, 335, 299)"
frame_75.jpg,"[0, 186, 366, 438]",car,"(None, None)"
frame_750.jpg,"[46, 161, 483, 426]",car,"(None, None)"
frame_751.jpg,"[0, 180, 328, 406]",car,"(None, None)"
frame_752.jpg,"[0, 217, 127, 458]",car,"(None, None)"
frame_753.jpg,"[617, 143, 698, 231]",car,"(None, None)"
frame_753.jpg,"[692, 67, 993, 261]",truck,"(None, None)"
frame_754.jpg,"[613, 135, 729, 235]",car,"(None, None)"
frame_754.jpg,"[721, 67, 1022, 265]",truck,"(None, None)"
frame_755.jpg,"[445, 153, 678, 308]",car,"(523, 261, 594, 303)"
frame_756.jpg,"[304, 163, 621, 359]",car,"(373, 294, 457, 345)"
frame_757.jpg,"[92, 185, 502, 443]",car,"(None, None)"
frame_758.jpg,"[0, 212, 319, 495]",car,"(None, None)"
frame_759.jpg,"[0, 250, 76, 506]",car,"(None, None)"
frame_759.jpg,"[0, 588, 447, 714]",car,"(None, None)"
frame_76.jpg,"[0, 187, 368, 438]",car,"(None, None)"
frame_760.jpg,"[389, 148, 665, 311]",car,"(423, 255, 482, 270)"
frame_761.jpg,"[242, 159, 604, 357]",car,"(None, None)"
frame_762.jpg,"[31, 179, 482, 428]",car,"(None, None)"
frame_763.jpg,"[0, 216, 299, 473]",car,"(None, None)"
frame_764.jpg,"[525, 121, 725, 274]",car,"(None, None)"
frame_765.jpg,"[452, 120, 711, 290]",car,"(490, 239, 552, 256)"
frame_766.jpg,"[403, 123, 684, 264]",car,"(338, 271, 400, 291)"
frame_766.jpg,"[315, 176, 549, 317]",car,"(338, 271, 400, 291)"
frame_766.jpg,"[313, 123, 686, 321]",car,"(338, 271, 400, 291)"
frame_767.jpg,"[106, 134, 605, 372]",car,"(None, None)"
frame_768.jpg,"[62, 161, 439, 316]",car,"(None, None)"
frame_769.jpg,"[467, 122, 704, 302]",car,"(None, None)"
frame_77.jpg,"[0, 187, 367, 438]",car,"(None, None)"
frame_770.jpg,"[329, 129, 676, 335]",car,"(432, 266, 479, 297)"
frame_771.jpg,"[120, 137, 592, 391]",car,"(158, 311, 224, 351)"
frame_772.jpg,"[0, 156, 398, 474]",car,"(None, None)"
frame_773.jpg,"[663, 253, 1225, 705]",car,"(1065, 569, 1155, 624)"
frame_774.jpg,"[614, 213, 1027, 581]",car,"(882, 438, 965, 476)"
frame_775.jpg,"[587, 192, 916, 460]",car,"(783, 371, 857, 399)"
frame_776.jpg,"[576, 180, 868, 428]",car,"(730, 328, 805, 352)"
frame_777.jpg,"[568, 174, 819, 397]",car,"(707, 309, 782, 331)"
frame_778.jpg,"[565, 169, 808, 354]",car,"(699, 296, 763, 318)"
frame_779.jpg,"[565, 173, 803, 371]",car,"(696, 293, 760, 315)"
frame_78.jpg,"[0, 186, 366, 439]",car,"(None, None)"
frame_780.jpg,"[563, 171, 797, 367]",car,"(695, 290, 752, 312)"
frame_781.jpg,"[563, 167, 784, 343]",car,"(681, 283, 750, 304)"
frame_782.jpg,"[558, 160, 755, 323]",car,"(657, 262, 722, 282)"
frame_783.jpg,"[509, 143, 707, 300]",car,"(None, None)"
frame_784.jpg,"[449, 149, 700, 307]",car,"(490, 260, 554, 282)"
frame_785.jpg,"[355, 151, 672, 324]",car,"(None, None)"
frame_786.jpg,"[225, 160, 626, 355]",car,"(285, 283, 357, 317)"
frame_787.jpg,"[94, 173, 555, 394]",car,"(None, None)"
frame_788.jpg,"[0, 237, 132, 426]",car,"(None, None)"
frame_789.jpg,"[743, 264, 1279, 709]",car,"(None, None)"
frame_79.jpg,"[0, 187, 366, 439]",car,"(None, None)"
frame_790.jpg,"[654, 205, 1277, 708]",car,"(1073, 481, 1167, 529)"
frame_791.jpg,"[600, 183, 1062, 524]",car,"(910, 380, 993, 413)"
frame_792.jpg,"[571, 168, 959, 450]",car,"(817, 327, 902, 357)"
frame_793.jpg,"[560, 162, 919, 421]",car,"(781, 310, 863, 336)"
frame_794.jpg,"[554, 158, 894, 409]",car,"(758, 294, 840, 323)"
frame_795.jpg,"[552, 154, 867, 401]",car,"(733, 281, 813, 307)"
frame_796.jpg,"[550, 151, 836, 364]",car,"(711, 266, 783, 290)"
frame_797.jpg,"[542, 147, 814, 358]",car,"(694, 254, 773, 279)"
frame_798.jpg,"[548, 145, 817, 301]",car,"(None, None)"
frame_799.jpg,"[563, 142, 742, 307]",car,"(640, 221, 704, 241)"
frame_8.jpg,"[881, 536, 1279, 713]",car,"(None, None)"
frame_80.jpg,"[0, 186, 366, 439]",car,"(None, None)"
frame_800.jpg,"[608, 137, 701, 238]",car,"(None, None)"
frame_800.jpg,"[695, 69, 995, 261]",truck,"(None, None)"
frame_801.jpg,"[516, 136, 711, 288]",car,"(None, None)"
frame_802.jpg,"[424, 141, 690, 290]",car,"(460, 237, 527, 256)"
frame_803.jpg,"[283, 148, 633, 338]",car,"(306, 265, 360, 291)"
frame_804.jpg,"[89, 162, 529, 401]",car,"(None, None)"
frame_804.jpg,"[539, 149, 616, 205]",car,"(None, None)"
frame_805.jpg,"[0, 181, 348, 425]",car,"(251, 324, 318, 380)"
frame_806.jpg,"[641, 134, 771, 185]",car,"(None, None)"
frame_806.jpg,"[0, 232, 116, 470]",car,"(None, None)"
frame_806.jpg,"[0, 590, 443, 713]",car,"(None, None)"
frame_807.jpg,"[566, 144, 796, 298]",car,"(None, None)"
frame_808.jpg,"[545, 144, 823, 319]",car,"(None, None)"
frame_809.jpg,"[551, 148, 741, 330]",car,"(None, None)"
frame_81.jpg,"[0, 184, 382, 436]",car,"(None, None)"
frame_810.jpg,"[562, 151, 767, 355]",car,"(None, None)"
frame_811.jpg,"[587, 161, 910, 400]",car,"(796, 329, 878, 355)"
frame_812.jpg,"[613, 170, 1024, 438]",car,"(933, 366, 991, 397)"
frame_813.jpg,"[666, 184, 1158, 487]",car,"(1099, 406, 1149, 436)"
frame_813.jpg,"[767, 47, 1277, 286]",truck,"(1099, 406, 1149, 436)"
frame_814.jpg,"[750, 199, 1278, 519]",car,"(None, None)"
frame_815.jpg,"[884, 214, 1279, 553]",car,"(None, None)"
frame_816.jpg,"[1035, 236, 1279, 523]",car,"(None, None)"
frame_817.jpg,"[1164, 254, 1279, 477]",car,"(None, None)"
frame_818.jpg,"[0, 591, 444, 714]",car,"(22, 444, 93, 474)"
frame_818.jpg,"[0, 431, 109, 557]",motorcycle,"(22, 444, 93, 474)"
frame_819.jpg,"[0, 424, 109, 567]",car,"(26, 445, 92, 473)"
frame_82.jpg,"[0, 181, 412, 423]",car,"(None, None)"
frame_820.jpg,"[0, 422, 109, 567]",car,"(26, 445, 92, 473)"
frame_820.jpg,"[0, 592, 447, 714]",car,"(26, 445, 92, 473)"
frame_820.jpg,"[49, 329, 133, 444]",motorcycle,"(26, 445, 92, 473)"
frame_821.jpg,"[49, 333, 136, 449]",motorcycle,"(25, 445, 91, 474)"
frame_821.jpg,"[0, 413, 109, 563]",motorcycle,"(25, 445, 91, 474)"
frame_821.jpg,"[0, 419, 110, 564]",car,"(25, 445, 91, 474)"
frame_821.jpg,"[0, 591, 446, 715]",car,"(25, 445, 91, 474)"
frame_822.jpg,"[49, 327, 135, 441]",motorcycle,"(25, 445, 91, 474)"
frame_822.jpg,"[0, 409, 109, 566]",motorcycle,"(25, 445, 91, 474)"
frame_823.jpg,"[49, 326, 135, 440]",motorcycle,"(25, 445, 92, 474)"
frame_823.jpg,"[0, 412, 109, 565]",motorcycle,"(25, 445, 92, 474)"
frame_824.jpg,"[50, 334, 136, 449]",motorcycle,"(25, 445, 92, 475)"
frame_824.jpg,"[0, 424, 109, 564]",car,"(25, 445, 92, 475)"
frame_824.jpg,"[0, 423, 108, 562]",motorcycle,"(25, 445, 92, 475)"
frame_824.jpg,"[0, 592, 447, 715]",car,"(25, 445, 92, 475)"
frame_825.jpg,"[0, 419, 108, 564]",car,"(24, 445, 92, 474)"
frame_825.jpg,"[50, 335, 137, 440]",motorcycle,"(24, 445, 92, 474)"
frame_825.jpg,"[0, 592, 446, 714]",car,"(24, 445, 92, 474)"
frame_826.jpg,"[93, 364, 210, 455]",motorcycle,"(54, 449, 93, 474)"
frame_826.jpg,"[0, 419, 102, 585]",motorcycle,"(54, 449, 93, 474)"
frame_827.jpg,"[0, 418, 197, 590]",motorcycle,"(None, None)"
frame_828.jpg,"[154, 352, 341, 599]",motorcycle,"(83, 449, 122, 475)"
frame_829.jpg,"[0, 395, 113, 546]",car,"(14, 452, 62, 482)"
frame_83.jpg,"[1, 172, 449, 412]",car,"(None, None)"
frame_830.jpg,"[583, 208, 1135, 684]",car,"(1006, 430, 1112, 535)"
frame_831.jpg,"[544, 185, 970, 506]",car,"(816, 440, 897, 472)"
frame_832.jpg,"[532, 169, 884, 467]",car,"(740, 391, 812, 417)"
frame_833.jpg,"[524, 161, 826, 408]",car,"(693, 358, 772, 380)"
frame_834.jpg,"[517, 149, 788, 386]",car,"(None, None)"
frame_835.jpg,"[528, 147, 749, 343]",car,"(None, None)"
frame_836.jpg,"[554, 141, 723, 309]",car,"(None, None)"
frame_837.jpg,"[560, 128, 713, 279]",car,"(None, None)"
frame_838.jpg,"[0, 585, 449, 714]",car,"(417, 487, 469, 525)"
frame_84.jpg,"[66, 166, 505, 391]",car,"(None, None)"
frame_840.jpg,"[208, 450, 441, 678]",motorcycle,"(249, 475, 322, 514)"
frame_841.jpg,"[661, 486, 853, 716]",motorcycle,"(None, None)"
frame_842.jpg,"[461, 127, 687, 295]",car,"(None, None)"
frame_843.jpg,"[331, 131, 642, 296]",car,"(397, 225, 454, 257)"
frame_844.jpg,"[155, 141, 545, 335]",car,"(None, None)"
frame_845.jpg,"[0, 158, 379, 363]",car,"(None, None)"
frame_846.jpg,"[0, 197, 146, 414]",car,"(None, None)"
frame_847.jpg,"[1148, 425, 1279, 711]",car,"(None, None)"
frame_848.jpg,"[1151, 430, 1279, 714]",car,"(None, None)"
frame_849.jpg,"[1138, 408, 1279, 711]",car,"(None, None)"
frame_85.jpg,"[148, 158, 567, 368]",car,"(None, None)"
frame_850.jpg,"[577, 200, 1072, 536]",car,"(975, 420, 1038, 456)"
frame_851.jpg,"[544, 186, 976, 468]",car,"(871, 387, 940, 411)"
frame_852.jpg,"[536, 180, 920, 423]",car,"(802, 359, 871, 387)"
frame_853.jpg,"[532, 177, 899, 416]",car,"(777, 344, 850, 378)"
frame_854.jpg,"[532, 175, 891, 405]",car,"(772, 344, 842, 370)"
frame_855.jpg,"[532, 174, 890, 409]",car,"(774, 345, 841, 369)"
frame_856.jpg,"[532, 172, 890, 402]",car,"(776, 345, 844, 370)"
frame_857.jpg,"[532, 170, 888, 405]",car,"(772, 345, 845, 368)"
frame_858.jpg,"[535, 165, 857, 378]",car,"(741, 335, 811, 359)"
frame_859.jpg,"[544, 161, 811, 345]",car,"(697, 307, 773, 329)"
frame_86.jpg,"[240, 149, 620, 344]",car,"(None, None)"
frame_860.jpg,"[550, 156, 781, 329]",car,"(670, 289, 749, 308)"
frame_861.jpg,"[564, 152, 752, 304]",car,"(645, 260, 708, 280)"
frame_862.jpg,"[577, 144, 734, 299]",car,"(None, None)"
frame_863.jpg,"[437, 144, 693, 307]",car,"(None, None)"
frame_864.jpg,"[325, 150, 643, 314]",car,"(None, None)"
frame_865.jpg,"[233, 154, 565, 310]",car,"(None, None)"
frame_866.jpg,"[154, 156, 473, 326]",car,"(434, 200, 468, 219)"
frame_867.jpg,"[114, 159, 415, 322]",car,"(351, 203, 393, 226)"
frame_868.jpg,"[89, 164, 387, 318]",car,"(320, 206, 361, 229)"
frame_869.jpg,"[96, 164, 387, 319]",car,"(None, None)"
frame_87.jpg,"[324, 141, 663, 322]",car,"(342, 237, 408, 260)"
frame_870.jpg,"[95, 164, 387, 319]",car,"(None, None)"
frame_871.jpg,"[92, 162, 387, 318]",car,"(None, None)"
frame_872.jpg,"[92, 164, 387, 328]",car,"(None, None)"
frame_873.jpg,"[82, 164, 386, 331]",car,"(None, None)"
frame_874.jpg,"[92, 163, 386, 325]",car,"(None, None)"
frame_875.jpg,"[86, 163, 389, 332]",car,"(None, None)"
frame_876.jpg,"[88, 163, 388, 322]",car,"(None, None)"
frame_877.jpg,"[88, 163, 388, 323]",car,"(None, None)"
frame_878.jpg,"[90, 163, 389, 320]",car,"(None, None)"
frame_879.jpg,"[88, 163, 388, 323]",car,"(None, None)"
frame_88.jpg,"[397, 136, 686, 298]",car,"(412, 216, 480, 244)"
frame_880.jpg,"[87, 163, 388, 324]",car,"(None, None)"
frame_881.jpg,"[88, 163, 389, 327]",car,"(None, None)"
frame_882.jpg,"[88, 163, 389, 331]",car,"(None, None)"
frame_883.jpg,"[89, 163, 391, 328]",car,"(None, None)"
frame_884.jpg,"[88, 163, 389, 323]",car,"(None, None)"
frame_885.jpg,"[86, 163, 388, 325]",car,"(None, None)"
